46800	16
47000	16
47200	16
47400	16
47600	16
47800	16
48000	16
48200	16
48400	16
48600	16
48800	16
49000	16
49200	16
49400	17
49600	16
49800	16
50000	17
50200	16
50400	17
50600	16
50800	16
51000	16
51200	16
51400	16
51600	16
51800	16
52000	16
52200	16
52400	16
52600	16
52800	17
53000	17
53200	16
53400	17
53600	16
53800	17
54000	17
54200	17
54400	17
54600	17
54800	16
55000	17
55200	16
55400	16
55600	17
55800	17
56000	16
56200	16
56400	16
56600	16
56800	16
57000	16
57200	16
57400	16
57600	16
57800	17
58000	17
58200	16
58400	16
58600	16
58800	16
59000	16
59200	17
59400	16
59600	16
59800	17
60000	16
60200	16
60400	16
60600	16
60800	16
61000	16
61200	16
61400	16
61600	16
61800	16
62000	16
62200	17
62400	16
62600	16
62800	16
63000	16
63200	16
63400	16
63600	17
63800	16
64000	16
64200	16
64400	16
64600	17
64800	16
65000	17
65200	17
65400	17
65600	16
65800	16
66000	16
66200	17
66400	17
66600	17
66800	18
67000	17
67200	17
67400	18
67600	18
67800	17
68000	17
68200	17
68400	17
68600	17
68800	17
69000	17
69200	18
69400	17
69600	17
69800	17
70000	17
70200	17
70400	17
70600	17
70800	17
71000	17
71200	17
71400	17
71600	17
71800	17
72000	18
72200	17
72400	18
72600	17
72800	17
73000	17
73200	17
73400	17
73600	17
73800	17
74000	17
74200	17
74400	17
74600	17
74800	17
75000	17
75200	17
75400	17
75600	17
75800	17
76000	17
76200	17
76400	17
76600	17
76800	17
77000	17
77200	17
77400	17
77600	17
77800	17
78000	17
78200	17
78400	17
78600	17
78800	17
79000	17
79200	17
79400	17
79600	17
79800	17
80000	17
80200	17
80400	17
80600	18
80800	17
81000	17
81200	17
81400	17
81600	17
81800	17
82000	17
82200	17
82400	17
82600	17
82800	17
83000	17
83200	17
83400	17
83600	17
83800	18
84000	18
84200	17
84400	17
84600	17
84800	17
85000	17
85200	17
85400	17
85600	17
85800	17
86000	17
86200	17
86400	18
86600	17
86800	17
87000	18
87200	18
87400	18
87600	18
87800	17
88000	17
88200	17
88400	17
88600	17
88800	17
89000	17
89200	17
89400	17
89600	17
89800	18
90000	17
90200	17
90400	18
90600	18
90800	17
91000	17
91200	17
91400	17
91600	17
91800	17
92000	17
92200	17
92400	18
92600	17
92800	17
93000	17
93200	17
93400	17
93600	17
93800	17
94000	18
94200	17
94400	17
94600	17
94800	17
95000	17
95200	17
95400	17
95600	18
95800	17
96000	18
96200	18
96400	18
96600	17
96800	17
97000	17
97200	17
97400	17
97600	17
97800	17
98000	17
98200	18
98400	17
98600	17
98800	17
99000	17
99200	17
99400	17
99600	17
99800	17
100000	17
100200	18
100400	18
100600	18
100800	18
101000	18
101200	18
101400	18
101600	19
101800	18
102000	18
102200	18
102400	18
102600	18
102800	18
103000	19
103200	18
103400	18
103600	18
103800	18
104000	18
104200	18
104400	18
104600	18
104800	18
105000	18
105200	18
105400	18
105600	18
105800	18
106000	18
106200	18
106400	18
106600	18
106800	18
107000	18
107200	18
107400	18
107600	18
107800	18
108000	18
108200	18
108400	18
108600	18
108800	18
109000	18
109200	18
109400	18
109600	18
109800	18
110000	18
110200	18
110400	18
110600	18
110800	18
111000	18
111200	18
111400	18
111600	18
111800	18
112000	18
112200	18
112400	18
112600	18
112800	19
113000	18
113200	18
113400	19
113600	18
113800	18
114000	18
114200	18
114400	18
114600	18
114800	18
115000	18
115200	18
115400	18
115600	18
115800	18
116000	18
116200	18
116400	18
116600	18
116800	18
117000	18
117200	18
117400	18
117600	18
117800	18
118000	18
118200	18
118400	18
118600	18
118800	18
119000	18
119200	18
119400	18
119600	18
119800	18
120000	18
120200	18
120400	18
120600	18
120800	18
121000	18
121200	18
121400	18
121600	18
121800	18
122000	18
122200	18
122400	18
122600	18
122800	18
123000	18
123200	18
123400	18
123600	18
123800	18
124000	18
124200	18
124400	18
124600	18
124800	18
125000	18
125200	18
125400	18
125600	18
125800	18
126000	18
126200	18
126400	18
126600	18
126800	18
127000	18
127200	18
127400	18
127600	18
127800	18
128000	18
128200	18
128400	18
128600	18
128800	18
129000	19
129200	18
129400	18
129600	18
129800	18
130000	18
130200	18
130400	18
130600	18
130800	18
131000	18
131200	18
131400	18
131600	18
131800	18
132000	18
132200	18
132400	18
132600	18
132800	18
133000	18
133200	18
133400	18
133600	18
133800	18
134000	18
134200	18
134400	18
134600	18
134800	18
135000	18
135200	18
135400	18
135600	18
135800	18
136000	18
136200	18
136400	18
136600	18
136800	18
137000	18
137200	18
137400	18
137600	18
137800	18
138000	18
138200	18
138400	18
138600	18
138800	18
139000	18
139200	18
139400	18
139600	18
139800	18
140000	18
140200	18
140400	18
140600	18
140800	18
141000	18
141200	18
141400	18
141600	18
141800	18
142000	18
142200	18
142400	18
142600	18
142800	18
143000	18
143200	18
143400	18
143600	18
143800	18
144000	18
144200	18
144400	18
144600	18
144800	18
145000	18
145200	18
145400	18
145600	18
145800	19
146000	18
146200	18
146400	19
146600	18
146800	18
147000	18
147200	18
147400	18
147600	18
147800	18
148000	18
148200	18
148400	18
148600	18
148800	18
149000	18
149200	18
149400	18
149600	18
149800	18
150000	18
150200	18
150400	18
150600	18
150800	18
151000	18
151200	18
151400	18
151600	18
151800	18
152000	18
152200	18
152400	18
152600	18
152800	18
153000	18
153200	18
153400	18
153600	18
153800	18
154000	18
154200	18
154400	18
154600	18
154800	18
155000	19
155200	18
155400	18
155600	18
155800	18
156000	18
156200	18
156400	18
156600	18
156800	18
157000	18
157200	18
157400	18
157600	18
157800	18
158000	18
158200	18
158400	18
158600	18
158800	18
159000	18
159200	18
159400	18
159600	18
159800	18
160000	18
160200	18
160400	18
160600	18
160800	18
161000	18
161200	18
161400	18
161600	18
161800	18
162000	18
162200	18
162400	18
162600	18
162800	18
163000	18
163200	18
163400	18
163600	18
163800	18
164000	18
164200	18
164400	18
164600	18
164800	18
165000	18
165200	19
165400	19
165600	18
165800	18
166000	18
166200	18
166400	18
166600	18
166800	18
167000	18
167200	18
167400	18
167600	18
167800	18
168000	18
168200	18
168400	18
168600	18
168800	18
169000	18
169200	18
169400	18
169600	18
169800	18
170000	18
170200	18
170400	18
170600	18
170800	18
171000	18
171200	18
171400	18
171600	18
171800	18
172000	18
172200	18
172400	18
172600	18
172800	18
173000	18
173200	18
173400	18
173600	18
173800	18
174000	18
174200	18
174400	18
174600	18
174800	18
175000	18
175200	18
175400	18
175600	18
175800	18
176000	18
176200	18
176400	18
176600	18
176800	18
177000	18
177200	18
177400	18
177600	18
177800	18
178000	18
178200	18
178400	18
178600	18
178800	18
179000	18
179200	18
179400	18
179600	18
179800	18
180000	18
180200	18
180400	18
180600	18
180800	18
181000	18
181200	18
181400	18
181600	18
181800	18
182000	18
182200	18
182400	18
182600	18
182800	18
183000	18
183200	18
183400	18
183600	18
183800	18
184000	19
184200	18
184400	18
184600	18
184800	18
185000	18
185200	18
185400	18
185600	18
185800	18
186000	18
186200	18
186400	18
186600	18
186800	18
187000	18
187200	18
187400	18
187600	19
187800	18
188000	18
188200	18
188400	18
188600	18
188800	18
189000	18
189200	18
189400	18
189600	18
189800	19
190000	18
190200	18
190400	18
190600	18
190800	18
191000	18
191200	18
191400	18
191600	18
191800	18
192000	18
192200	18
192400	19
192600	18
192800	18
193000	18
193200	18
193400	18
193600	18
193800	18
194000	18
194200	18
194400	18
194600	18
194800	18
195000	18
195200	18
195400	18
195600	19
195800	18
196000	18
196200	18
196400	18
196600	18
196800	18
197000	18
197200	18
197400	18
197600	18
197800	18
198000	18
198200	19
198400	19
198600	19
198800	18
199000	18
199200	18
199400	18
199600	19
199800	19
200000	18
200200	19
200400	19
200600	19
200800	19
201000	19
201200	19
201400	19
201600	19
201800	19
202000	19
202200	19
202400	19
202600	19
202800	19
203000	19
203200	19
203400	19
203600	19
203800	19
204000	19
204200	19
204400	19
204600	19
204800	19
205000	19
205200	19
205400	19
205600	19
205800	19
206000	19
206200	19
206400	19
206600	19
206800	19
207000	19
207200	19
207400	19
207600	19
207800	19
208000	19
208200	19
208400	19
208600	19
208800	19
209000	19
209200	19
209400	19
209600	19
209800	19
210000	19
210200	19
210400	19
210600	19
210800	19
211000	19
211200	19
211400	19
211600	19
211800	19
212000	19
212200	19
212400	19
212600	19
212800	19
213000	19
213200	19
213400	20
213600	19
213800	19
214000	19
214200	19
214400	19
214600	19
214800	19
215000	19
215200	19
215400	19
215600	19
215800	19
216000	19
216200	19
216400	19
216600	19
216800	19
217000	19
217200	19
217400	19
217600	19
217800	19
218000	19
218200	19
218400	19
218600	19
218800	19
219000	19
219200	19
219400	19
219600	19
219800	19
220000	19
220200	19
220400	19
220600	19
220800	19
221000	19
221200	19
221400	20
221600	19
221800	19
222000	19
222200	19
222400	19
222600	19
222800	19
223000	19
223200	19
223400	19
223600	19
223800	19
224000	19
224200	19
224400	19
224600	19
224800	19
225000	20
225200	19
225400	19
225600	19
225800	19
226000	19
226200	19
226400	19
226600	19
226800	19
227000	19
227200	19
227400	19
227600	19
227800	19
228000	19
228200	19
228400	19
228600	19
228800	19
229000	20
229200	19
229400	19
229600	19
229800	19
230000	19
230200	19
230400	19
230600	19
230800	19
231000	19
231200	19
231400	19
231600	19
231800	19
232000	19
232200	19
232400	19
232600	19
232800	19
233000	19
233200	18
233400	18
233600	18
233800	18
234000	18
234200	18
234400	18
234600	18
234800	18
235000	18
235200	18
235400	18
235600	18
235800	18
236000	18
236200	18
236400	18
236600	18
236800	18
237000	18
237200	18
237400	18
237600	18
237800	18
238000	18
238200	18
238400	18
238600	18
238800	18
239000	18
239200	18
239400	18
239600	18
239800	18
240000	18
240200	18
240400	18
240600	18
240800	18
241000	18
241200	18
241400	18
241600	18
241800	18
242000	18
242200	18
242400	18
242600	18
242800	18
243000	18
243200	18
243400	18
243600	18
243800	18
244000	18
244200	18
244400	18
244600	18
244800	18
245000	18
245200	18
245400	18
245600	18
245800	18
246000	18
246200	18
246400	18
246600	18
246800	18
247000	18
247200	18
247400	18
247600	18
247800	18
248000	18
248200	18
248400	18
248600	18
248800	18
249000	18
249200	18
249400	18
249600	19
249800	19
250000	19
250200	19
250400	19
250600	19
250800	19
251000	19
251200	19
251400	19
251600	19
251800	19
252000	19
252200	19
252400	19
252600	19
252800	19
253000	19
253200	19
253400	19
253600	19
253800	19
254000	19
254200	19
254400	19
254600	19
254800	19
255000	19
255200	19
255400	19
255600	19
255800	19
256000	19
256200	19
256400	19
256600	19
256800	19
257000	19
257200	19
257400	19
257600	19
257800	19
258000	19
258200	19
258400	19
258600	19
258800	19
259000	19
259200	19
259400	19
259600	19
259800	19
260000	19
260200	19
260400	19
260600	19
260800	19
261000	19
261200	19
261400	19
261600	19
261800	19
262000	19
262200	19
262400	19
262600	19
262800	19
263000	19
263200	19
263400	19
263600	19
263800	19
264000	19
264200	19
264400	19
264600	19
264800	19
265000	19
265200	20
265400	19
265600	19
265800	19
266000	19
266200	19
266400	19
266600	19
266800	19
267000	19
267200	19
267400	19
267600	19
267800	19
268000	19
268200	19
268400	19
268600	19
268800	19
269000	19
269200	19
269400	19
269600	19
269800	19
270000	19
270200	19
270400	19
270600	19
270800	19
271000	19
271200	19
271400	19
271600	19
271800	19
272000	19
272200	19
272400	19
272600	19
272800	19
273000	19
273200	19
273400	19
273600	19
273800	19
274000	19
274200	19
274400	19
274600	19
274800	19
275000	19
275200	19
275400	19
275600	19
275800	19
276000	19
276200	19
276400	19
276600	19
276800	19
277000	19
277200	19
277400	19
277600	19
277800	19
278000	19
278200	19
278400	19
278600	20
278800	19
279000	19
279200	19
279400	19
279600	19
279800	19
280000	19
280200	19
280400	19
280600	19
280800	19
281000	19
281200	19
281400	19
281600	19
281800	19
282000	19
282200	19
282400	19
282600	19
282800	18
283000	18
283200	18
283400	18
283600	18
283800	18
284000	18
284200	18
284400	18
284600	18
284800	19
285000	18
285200	18
285400	18
285600	18
285800	18
286000	18
286200	18
286400	18
286600	18
286800	18
287000	18
287200	18
287400	18
287600	18
287800	18
288000	18
288200	18
288400	18
288600	18
288800	18
289000	18
289200	18
289400	18
289600	18
289800	18
290000	18
290200	18
290400	18
290600	18
290800	18
291000	18
291200	18
291400	18
291600	18
291800	18
292000	18
292200	18
292400	18
292600	18
292800	18
293000	18
293200	18
293400	18
293600	18
293800	18
294000	18
294200	18
294400	18
294600	19
294800	18
295000	18
295200	18
295400	18
295600	18
295800	18
296000	18
296200	18
296400	18
296600	18
296800	18
297000	18
297200	18
297400	18
297600	18
297800	18
298000	18
298200	19
298400	19
298600	19
298800	19
299000	19
299200	19
299400	18
299600	19
299800	19
300000	18
300200	19
300400	19
300600	19
300800	19
301000	19
301200	19
301400	19
301600	20
301800	19
302000	19
302200	19
302400	20
302600	19
302800	19
303000	20
303200	19
303400	19
303600	19
303800	19
304000	19
304200	19
304400	19
304600	19
304800	19
305000	19
305200	19
305400	19
305600	19
305800	19
306000	19
306200	19
306400	19
306600	19
306800	19
307000	19
307200	19
307400	19
307600	19
307800	19
308000	19
308200	19
308400	19
308600	19
308800	19
309000	19
309200	19
309400	19
309600	19
309800	19
310000	19
310200	19
310400	19
310600	19
310800	19
311000	19
311200	19
311400	19
311600	19
311800	19
312000	19
312200	19
312400	19
312600	19
312800	20
313000	19
313200	19
313400	20
313600	19
313800	19
314000	19
314200	19
314400	19
314600	19
314800	19
315000	19
315200	19
315400	19
315600	19
315800	19
316000	19
316200	19
316400	19
316600	19
316800	19
317000	19
317200	19
317400	19
317600	19
317800	19
318000	19
318200	19
318400	19
318600	19
318800	19
319000	19
319200	19
319400	19
319600	19
319800	19
320000	19
320200	19
320400	19
320600	19
320800	19
321000	19
321200	19
321400	20
321600	19
321800	19
322000	19
322200	19
322400	19
322600	19
322800	19
323000	19
323200	19
323400	19
323600	19
323800	19
324000	19
324200	19
324400	19
324600	19
324800	19
325000	20
325200	19
325400	19
325600	19
325800	19
326000	19
326200	19
326400	19
326600	19
326800	19
327000	19
327200	19
327400	19
327600	19
327800	19
328000	19
328200	19
328400	19
328600	19
328800	19
329000	20
329200	19
329400	19
329600	19
329800	19
330000	19
330200	19
330400	19
330600	19
330800	19
331000	19
331200	19
331400	19
331600	19
331800	19
332000	19
332200	19
332400	19
332600	19
332800	19
333000	19
333200	19
333400	19
333600	19
333800	19
334000	19
334200	19
334400	19
334600	19
334800	19
335000	19
335200	19
335400	19
335600	19
335800	19
336000	19
336200	19
336400	19
336600	19
336800	19
337000	19
337200	19
337400	19
337600	19
337800	19
338000	19
338200	19
338400	19
338600	19
338800	19
339000	19
339200	19
339400	19
339600	19
339800	19
340000	19
340200	19
340400	19
340600	19
340800	19
341000	19
341200	19
341400	19
341600	19
341800	19
342000	19
342200	19
342400	19
342600	19
342800	19
343000	19
343200	19
343400	19
343600	19
343800	19
344000	19
344200	19
344400	19
344600	19
344800	19
345000	19
345200	19
345400	19
345600	19
345800	19
346000	19
346200	19
346400	20
346600	19
346800	19
347000	19
347200	19
347400	19
347600	19
347800	19
348000	19
348200	19
348400	19
348600	19
348800	19
349000	19
349200	19
349400	19
349600	19
349800	19
350000	19
350200	19
350400	19
350600	19
350800	19
351000	19
351200	19
351400	19
351600	19
351800	19
352000	19
352200	19
352400	19
352600	19
352800	19
353000	19
353200	19
353400	19
353600	19
353800	19
354000	19
354200	19
354400	19
354600	19
354800	19
355000	20
355200	19
355400	19
355600	19
355800	19
356000	19
356200	19
356400	19
356600	19
356800	19
357000	19
357200	19
357400	19
357600	19
357800	19
358000	19
358200	19
358400	19
358600	19
358800	19
359000	19
359200	19
359400	19
359600	19
359800	19
360000	19
360200	19
360400	19
360600	19
360800	19
361000	19
361200	19
361400	19
361600	19
361800	19
362000	19
362200	19
362400	19
362600	19
362800	19
363000	19
363200	19
363400	19
363600	19
363800	19
364000	19
364200	19
364400	19
364600	19
364800	19
365000	19
365200	20
365400	20
365600	19
365800	19
366000	19
366200	19
366400	19
366600	19
366800	19
367000	19
367200	19
367400	19
367600	19
367800	19
368000	19
368200	19
368400	19
368600	19
368800	19
369000	19
369200	19
369400	19
369600	19
369800	19
370000	19
370200	19
370400	19
370600	19
370800	19
371000	19
371200	19
371400	19
371600	19
371800	19
372000	19
372200	19
372400	19
372600	19
372800	19
373000	19
373200	19
373400	19
373600	19
373800	19
374000	19
374200	19
374400	19
374600	19
374800	19
375000	19
375200	19
375400	19
375600	19
375800	19
376000	19
376200	19
376400	19
376600	19
376800	19
377000	19
377200	19
377400	19
377600	19
377800	19
378000	19
378200	19
378400	19
378600	20
378800	19
379000	19
379200	19
379400	19
379600	19
379800	19
380000	19
380200	19
380400	19
380600	19
380800	19
381000	19
381200	19
381400	19
381600	19
381800	19
382000	19
382200	19
382400	19
382600	19
382800	19
383000	19
383200	19
383400	19
383600	19
383800	19
384000	20
384200	19
384400	19
384600	19
384800	20
385000	19
385200	19
385400	19
385600	19
385800	19
386000	19
386200	19
386400	19
386600	19
386800	19
387000	19
387200	19
387400	19
387600	20
387800	19
388000	19
388200	19
388400	19
388600	19
388800	19
389000	19
389200	19
389400	19
389600	19
389800	20
390000	19
390200	19
390400	19
390600	19
390800	19
391000	19
391200	19
391400	19
391600	19
391800	19
392000	19
392200	19
392400	20
392600	19
392800	19
393000	19
393200	19
393400	19
393600	19
393800	19
394000	19
394200	19
394400	19
394600	20
394800	19
395000	19
395200	19
395400	19
395600	20
395800	19
396000	19
396200	19
396400	19
396600	19
396800	19
397000	19
397200	19
397400	19
397600	19
397800	19
398000	19
398200	20
398400	20
398600	20
398800	19
399000	19
399200	19
399400	19
399600	20
399800	20
400000	19
400200	25
400400	24
400600	24
400800	23
401000	23
401200	23
401400	23
401600	22
401800	22
402000	22
402200	22
402400	22
402600	22
402800	22
403000	22
403200	21
403400	21
403600	21
403800	21
404000	21
404200	21
404400	21
404600	21
404800	21
405000	21
405200	21
405400	21
405600	21
405800	21
406000	21
406200	20
406400	20
406600	20
406800	20
407000	20
407200	20
407400	20
407600	20
407800	20
408000	20
408200	20
408400	20
408600	20
408800	20
409000	20
409200	20
409400	20
409600	20
409800	20
410000	20
410200	20
410400	20
410600	20
410800	20
411000	20
411200	20
411400	20
411600	20
411800	20
412000	20
412200	20
412400	20
412600	19
412800	19
413000	19
413200	19
413400	20
413600	19
413800	19
414000	19
414200	19
414400	19
414600	19
414800	19
415000	19
415200	19
415400	19
415600	19
415800	19
416000	19
416200	19
416400	19
416600	19
416800	19
417000	19
417200	19
417400	19
417600	19
417800	19
418000	19
418200	19
418400	19
418600	19
418800	19
419000	19
419200	19
419400	19
419600	19
419800	19
420000	19
420200	19
420400	19
420600	19
420800	19
421000	19
421200	19
421400	20
421600	19
421800	19
422000	19
422200	19
422400	19
422600	19
422800	19
423000	19
423200	19
423400	19
423600	19
423800	19
424000	19
424200	19
424400	19
424600	19
424800	19
425000	21
425200	20
425400	20
425600	20
425800	20
426000	20
426200	20
426400	20
426600	20
426800	20
427000	20
427200	20
427400	20
427600	20
427800	20
428000	20
428200	20
428400	20
428600	20
428800	20
429000	21
429200	20
429400	20
429600	20
429800	20
430000	20
430200	20
430400	20
430600	20
430800	20
431000	20
431200	20
431400	20
431600	20
431800	20
432000	20
432200	20
432400	20
432600	20
432800	20
433000	20
433200	20
433400	20
433600	20
433800	20
434000	20
434200	20
434400	20
434600	20
434800	20
435000	20
435200	20
435400	20
435600	20
435800	20
436000	20
436200	20
436400	20
436600	20
436800	20
437000	20
437200	20
437400	20
437600	20
437800	20
438000	20
438200	20
438400	20
438600	20
438800	20
439000	20
439200	20
439400	20
439600	20
439800	20
440000	20
440200	20
440400	20
440600	20
440800	20
441000	20
441200	20
441400	19
441600	19
441800	19
442000	19
442200	19
442400	19
442600	19
442800	19
443000	19
443200	19
443400	19
443600	19
443800	19
444000	19
444200	19
444400	19
444600	19
444800	19
445000	19
445200	19
445400	19
445600	19
445800	19
446000	19
446200	19
446400	19
446600	19
446800	19
447000	19
447200	19
447400	19
447600	19
447800	19
448000	19
448200	19
448400	19
448600	19
448800	19
449000	19
449200	19
449400	19
449600	20
449800	20
450000	20
450200	20
450400	20
450600	20
450800	20
451000	20
451200	20
451400	20
451600	20
451800	20
452000	20
452200	20
452400	20
452600	20
452800	20
453000	20
453200	20
453400	20
453600	20
453800	20
454000	20
454200	20
454400	20
454600	20
454800	20
455000	20
455200	20
455400	20
455600	20
455800	20
456000	20
456200	20
456400	20
456600	20
456800	20
457000	20
457200	20
457400	20
457600	20
457800	20
458000	20
458200	20
458400	20
458600	20
458800	20
459000	20
459200	20
459400	20
459600	20
459800	20
460000	20
460200	20
460400	20
460600	20
460800	20
461000	20
461200	20
461400	20
461600	20
461800	20
462000	20
462200	20
462400	20
462600	20
462800	20
463000	20
463200	20
463400	20
463600	20
463800	20
464000	20
464200	20
464400	20
464600	20
464800	20
465000	20
465200	21
465400	20
465600	20
465800	20
466000	20
466200	20
466400	20
466600	20
466800	20
467000	20
467200	20
467400	20
467600	20
467800	20
468000	20
468200	20
468400	20
468600	20
468800	20
469000	20
469200	20
469400	20
469600	20
469800	20
470000	20
470200	20
470400	20
470600	20
470800	20
471000	20
471200	20
471400	20
471600	20
471800	20
472000	20
472200	20
472400	20
472600	20
472800	20
473000	20
473200	20
473400	20
473600	20
473800	20
474000	20
474200	20
474400	20
474600	20
474800	20
475000	20
475200	20
475400	20
475600	20
475800	20
476000	20
476200	20
476400	20
476600	20
476800	20
477000	20
477200	20
477400	20
477600	20
477800	20
478000	20
478200	20
478400	20
478600	21
478800	20
479000	20
479200	20
479400	20
479600	20
479800	20
480000	20
480200	20
480400	20
480600	20
480800	20
481000	20
481200	20
481400	20
481600	20
481800	20
482000	20
482200	20
482400	20
482600	20
482800	19
483000	19
483200	19
483400	19
483600	19
483800	19
484000	19
484200	19
484400	19
484600	19
484800	20
485000	19
485200	19
485400	19
485600	19
485800	19
486000	19
486200	19
486400	19
486600	19
486800	19
487000	19
487200	19
487400	19
487600	19
487800	19
488000	19
488200	19
488400	19
488600	19
488800	19
489000	19
489200	19
489400	19
489600	19
489800	19
490000	19
490200	19
490400	19
490600	19
490800	19
491000	19
491200	19
491400	19
491600	19
491800	19
492000	19
492200	19
492400	19
492600	19
492800	19
493000	19
493200	19
493400	19
493600	19
493800	19
494000	19
494200	19
494400	19
494600	20
494800	19
495000	19
495200	19
495400	19
495600	19
495800	19
496000	19
496200	19
496400	19
496600	19
496800	19
497000	19
497200	19
497400	19
497600	19
497800	19
498000	19
498200	20
498400	20
498600	20
498800	20
499000	20
499200	20
499400	19
499600	20
499800	20
500000	19
500200	25
500400	24
500600	24
500800	23
501000	23
501200	23
501400	23
501600	22
501800	22
502000	22
502200	22
502400	22
502600	22
502800	22
503000	22
503200	21
503400	21
503600	21
503800	21
504000	21
504200	21
504400	21
504600	21
504800	21
505000	21
505200	21
505400	21
505600	21
505800	21
506000	21
506200	20
506400	20
506600	20
506800	20
507000	20
507200	20
507400	20
507600	20
507800	20
508000	20
508200	20
508400	20
508600	20
508800	20
509000	20
509200	20
509400	20
509600	20
509800	20
510000	20
510200	20
510400	20
510600	20
510800	20
511000	20
511200	20
511400	20
511600	20
511800	20
512000	20
512200	20
512400	20
512600	19
512800	19
513000	19
513200	19
513400	20
513600	19
513800	19
514000	19
514200	19
514400	19
514600	19
514800	19
515000	19
515200	19
515400	19
515600	19
515800	19
516000	19
